"primary","celllinename","tissue","gcell_gene__nrpkm_ALK","gcell_gene__nrpkm_APC","gcell_gene__nrpkm_ARID1A","gcell_gene__nrpkm_BCL6","gcell_gene__nrpkm_BRAF","gcell_gene__nrpkm_CBL","gcell_gene__nrpkm_CDKN2A","gcell_gene__nrpkm_CIC","gcell_gene__nrpkm_CSMD3","gcell_gene__nrpkm_CTNNB1","gcell_gene__nrpkm_DAXX","gcell_gene__nrpkm_DNAH5","gcell_gene__nrpkm_DNAJB1","gcell_gene__nrpkm_DNMT3A","gcell_gene__nrpkm_EGFR","gcell_gene__nrpkm_ERBB2","gcell_gene__nrpkm_FBXW7","gcell_gene__nrpkm_GLI1","gcell_gene__nrpkm_IDH1","gcell_gene__nrpkm_KMT2D","gcell_gene__nrpkm_KRAS","gcell_gene__nrpkm_LGALS7","gcell_gene__nrpkm_MET","gcell_gene__nrpkm_MUC16","gcell_gene__nrpkm_NFE2L2","gcell_gene__nrpkm_NOTCH2","gcell_gene__nrpkm_PIK3CA","gcell_gene__nrpkm_PRCC","gcell_gene__nrpkm_PTEN","gcell_gene__nrpkm_RUNX1","gcell_gene__nrpkm_TET2","gcell_gene__nrpkm_TP53","gcell_gene__nrpkm_TP63"
"CL586654","PMF-ko14","Colon",0,5.10368602837235,15.8737284990895,7.44361606578234,2.90024774821709,5.24168835744188,20.8873122734554,8.45490234587277,0,91.2307142676269,24.9291692808994,0.0583698495933461,67.9613829781399,0.588708618398105,12.0206709679815,15.8952909497958,1.61151129565264,0.0482432902907264,75.5122548043256,5.53374563148567,9.15186285846352,0,26.9986045269394,0.00673770422678029,21.9277634393178,9.6447905051981,2.21068371326648,35.7437772788209,3.82637111586029,14.0790905057347,1.46597605804007,43.8645261723201,0.0431877688360342
"CL131997","RERF-LC-OK","Lung",0.00557656300488988,7.66579300470547,24.943654946479,7.73879301820102,5.09397106509071,12.9217122861779,0.0291237195258543,9.77182128943826,0,99.1383641404189,54.0480593060371,0.952783238788828,49.3896286945283,0.51555548333606,36.7092845928808,12.6184976783532,2.25926222054795,0.0457683762659346,18.672126834743,7.36722871605632,5.05928943656894,0,38.300433308141,0.00965264925365987,23.3034672682678,39.2622091934795,4.66947612651641,21.3850726903147,9.38075102716465,15.6172327598749,1.31197633998961,25.8852903157475,0.186000810661948
"CL586347","SCLC-21H","Lung",0.27736574139889,9.14208266517258,38.7522699692961,1.15083113339282,6.11036375119571,2.94028690856749,40.6752422963898,24.0987961296497,0.150418665415086,37.6299796879083,53.28818060168,0.31038607282198,28.229686681212,6.63774547592904,0.715288462817307,1.71707327822424,4.71570761984185,0.0798742605026933,13.0713301649185,21.9480872359279,3.71282807428701,0,7.08138039473003,0,16.0338108572649,0.543845954103494,1.97568847199113,52.3590234646581,2.22476876773222,0.437295247007021,2.79899400222609,15.6443606283963,0.00885288355487323
"CL583691","SK-CO-1","Colon",0,2.85947693192659,12.932606282613,2.2260651997759,7.51896257489736,7.74273363505008,1.34082503798069,3.53534352302759,0,129.093971779857,29.9046815257846,0.266103892472805,55.9293948180207,3.26980062920648,27.8296873989556,56.1255095951379,4.02551314609619,0.0100916059012269,68.3131837854993,10.825792966406,23.3729884871184,0,58.5311090457134,0,25.7073626635988,10.5950385382326,2.50418322773936,45.69640234241,7.15918891422172,23.820798189974,2.65690434598549,57.8030544839915,0.0727028674643486
"CL586348","SCLC-22H","Lung",0.094770330867626,6.00059646690454,19.0635240489684,4.23722736857896,2.65251360687812,2.25662621008987,59.0018068469293,15.9297594379708,0.00930005702063825,25.843282565458,53.4664670304034,0.159920765578454,28.7356670239799,5.82308666780003,2.57272849123432,1.49547766194164,3.80638115711109,0.0907440332792579,18.0726553906481,4.46815280652426,3.43019570772188,0,15.7841038040457,0.00035661078833759,17.7633426423683,0.161365738341345,2.42635705731237,49.1249213497916,1.5820855309455,1.19741777853239,1.51423716469178,18.3226618964134,0.0622615656470185
"CL130037","SK-MES-1","Lung",0,3.24013283591166,15.5933431022285,5.21509948098272,2.68335475445247,8.41318576625041,0.0135123408929325,10.8546304626601,0,90.8233112925716,20.9458749122373,0.742218459292825,78.3814354473235,2.1933187434651,56.4388028080496,5.25038791430242,3.39210177238164,0.0707828432505331,39.1418129424406,5.41495980176659,4.2413095185518,0,77.7214313716649,0,34.8159315417915,28.7255924594902,3.9829575177544,50.4808666772822,4.69729804340246,12.1955325854284,1.96392758387812,0.964791971291168,3.49112915651488
"CL586508","SW 900","Lung",0.0475960775496329,4.41774900502211,19.1532311589523,14.5358173981151,6.16242657236963,7.77683185585722,0,19.6862335774241,0.0189748238073701,128.599272081279,20.6913367712966,4.13503387503293,63.5838415758682,4.44778772310768,23.2780446454568,8.82018751816402,3.31503878425027,0.0162764172137633,39.7573639596952,16.1744846038405,26.7249111496164,0,94.4351513688483,0.0622369144121672,30.2006388875636,20.2824666863688,4.32802457706682,48.6781322598049,3.71636745847255,15.5990251740995,1.98979528188401,3.426077873216,3.02771460114854
"CL131231","SW 48","Colon",0.00822958686494315,4.98437553164541,8.59983907250716,1.68000914964492,6.31009656569484,8.83869426672557,0.469905847396537,10.8346787773937,0.00134598431104581,75.2868350558787,33.5122834051128,0.0196733433839336,69.1137827478832,5.8625087610901,63.7228899876853,30.310960124278,3.20733520217471,0.260163580334034,44.1066428669043,11.7096912273131,6.55570783074948,0,9.26070689597864,0,18.2550799096079,11.7705363353745,2.30792864233249,45.705431312831,6.19880616604668,0.93159376401519,1.71181267872649,27.6006120927231,0.0360441190225237
"CL583683","SW 480","Colon",2.61353154800974,3.61916763310037,14.7584685369182,0.429913661929443,2.93295346784016,12.0451290042975,10.1956875422034,10.3118161841727,0.0208138262384427,268.513805647722,26.5137728111052,0.0278372739901541,97.874890401859,2.22651093914688,20.0856153565542,13.6100132259818,2.59331238384851,0.0386834400540525,9.98819671004257,14.8450350068329,15.3016285642241,0,0.985180169030954,0.0106414186016869,15.9674889291311,10.7626996143519,3.23901548139821,26.7280620550194,2.89252312587623,17.1748836224246,0.465493516468826,52.2372747979842,0
"CL586493","SNU-C1","Colon",0,0.518916544079417,18.5233687980307,4.05686987833206,8.13897454822495,5.58363447876752,0.658699933438091,7.54839423600558,0,102.610802579079,24.8708719516781,0.041492757003315,58.5826266741173,2.79170410859496,18.1337306018031,72.7380910689454,4.75010198945525,0.0105520606167495,154.62854985004,12.039879971561,7.17977117711424,0,25.0305920499998,0.00304790211716225,27.1329599061389,4.90068312691912,2.58697117109176,27.7516487278595,7.20475574982144,20.2528413683047,1.47277403487415,1.69862498141163,0.0116954026636524
"CL586160","T84","Colon",0,1.86839315070571,5.79904441670591,2.01141487605494,6.61229624094824,4.65961257711057,6.57134831240788,1.23170708591347,0,59.851445977095,38.3831718041939,0.0211201326537585,211.729368677703,1.79908769335955,8.32735261222676,9.87267556408931,5.81040763366961,0.0304361203702256,80.0970470827466,7.20338129202601,13.610172715234,0,42.005613655786,0.0288856953960987,24.3990880179651,2.13280820001843,3.21952765806925,26.0895242841374,6.37031000140572,3.61554791662473,0.741831565142184,6.09677402764539,0.00843348745277669
"CL131973","VMRC-LCD","Lung",0,19.5755005301981,8.01189894713323,0.934800395005865,5.38479048381427,3.17484685952058,0,6.45208457320859,0.0014441106523968,32.7079493925632,39.2288296018369,0.335238191344825,38.3606982055354,12.3122283540493,0.130166958192338,1.048834386603,15.3334026592699,0.0161036708618905,70.5658008751009,20.6147508798249,12.5999425721476,0,40.3469412380541,0,24.1225668045224,0.606194240512033,2.90951578281024,49.0282749309868,4.94127056151907,2.46105709195233,3.38686501775446,10.263615228189,0.0029747572841173
"CL586245","SW 1116","Colon",0,3.17055334455653,11.2445129033934,0.999534068988306,4.55135575385258,6.42021657848889,15.9714397850796,6.89252172347438,0.0331488560224834,67.8531477467249,18.7280251000582,0.18050537755956,89.1835576638554,2.2514243879054,25.3416162264263,58.8708478270357,3.00085101031866,0.0308043261752074,68.0041751525927,6.69779970482129,12.8798925982703,0,100.14246814538,0.133888488718192,22.4858301203241,6.60172061255887,4.52838387717845,25.1880755733899,7.18157461921326,20.9591727452639,0.927882874977175,59.9939283165627,0
"CL586244","SW 403","Colon",0,3.79554591503337,13.2504973653569,1.09989783154276,2.03519536125223,4.94827807918471,0.555718625842681,5.31701241812279,0,198.194816057657,21.5926609450504,0.0535223956771383,70.9280983759748,0.754214591504647,3.09371598072228,39.64977626741,2.47170348931039,0.156749820190147,79.4246175442938,5.41651215966716,6.5462548845666,0,18.1579784445969,0.00123200776799858,26.198555185481,4.81079488674018,2.59430133976328,42.7878322883807,5.29231885908098,16.4128086822728,0.950840500092038,4.99944590303736,0.00827305017051739
"CL584994","SW 620","Colon",0.00471772730541126,3.97229234705138,17.3276485810673,1.32937026505295,5.28802539541428,11.9705325824653,18.6069436368405,6.48427057577382,0.515046058802854,129.735581582327,33.7131364090352,0.0407999064397965,70.7232756259752,3.56169735756531,0.00549076353643117,4.05468792962037,2.87965093318859,0.00860437267123541,13.6553306375322,15.0255715427992,19.9199122340044,0,27.945788124945,0.000355046234014826,9.10879286245682,0.711346196052713,2.1436877108062,28.6819834534028,6.01277794393399,24.3023933169228,0.495606613289228,44.2784909705525,0
"CL586114","TC-1","Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL586407","UMC-11","Lung",0,2.78985768936187,21.7771224644203,1.90915496172403,4.79784482886889,2.70852106123372,0,4.5362010654666,0.227691985944485,119.544288173309,27.9668059902989,0.393219394460436,13.5578418790653,7.77772437115189,0.102430460370167,0.177034688810356,12.2563860245102,0.0145922718143492,143.100834284844,10.4925370164154,174.859396987518,0,23.3418407522727,0,28.5547088429582,1.18832692962602,2.16157554636047,52.2392516728508,5.34261754303175,1.01891415181311,2.89899057719148,2.12240896385241,0
"CL583693","SW 837","Colon",0.00234211429247903,2.96663910107084,15.7727523143306,1.01474458875455,4.19789044092663,11.1758682917652,24.0769608924748,8.084336933945,0.00114918858410082,49.7057176108825,13.5324452969935,0.0750920824970471,45.1903585789362,2.54799717744136,13.5013227455797,23.326201064119,1.45980468961407,0.145235699060446,40.7193988697862,10.1384120166295,10.1494217413309,0,49.3037450285927,0.667330186132831,17.3621097912323,16.0968041063407,3.86283496180982,28.7938529738339,6.16172856716472,6.54692624709232,1.34071745713451,36.4775450235211,0.0284068850738376
"CL129766","SW 1573","Lung",0.0321984915389702,5.05218778752801,19.7722410481188,0.926525046519631,4.39539703786617,5.46423968846568,0,11.6047101471641,1.41660826097185,65.3791907040677,27.5553007814021,0.232049487187356,55.1546590573002,4.47173821147515,15.0038386259933,16.6114479786125,2.42786787153042,0.0293624241841135,10.4588884782703,12.3339015687078,4.91467950386428,0,9.19311499795426,0.370748184567565,15.4696276352121,17.2972310371961,1.38950495723312,39.6452148778655,3.940231102212,7.78406875208101,0.749419583449239,39.6773970061683,0.00271199299743945
"CL586246","SW 948","Colon",0,3.97697167199968,13.8771383214022,1.1969827898208,3.63946912169238,7.74576248820451,12.2036190513717,13.2150390761365,0,75.6468330334303,27.7335177418678,0.0314515681820332,60.2121524142354,3.55258042908533,17.0998934352302,52.5407154156271,3.13031325063642,0.165111413788427,119.509277445214,8.29942094551524,17.4350332055577,0,52.3678524699092,0,37.7632891537462,9.33173084564032,3.4529232428274,33.2348582238321,5.67245002087562,3.85153176677645,1.1545928621686,4.5144448501081,0
"CL132498","SW 1463","Colon",0,0.519772421490326,14.3974618351183,2.09270959256397,2.94132094280806,5.25172298939918,11.6112079913375,3.10767222512386,0.00137046304465757,156.180144377155,27.1621561866856,0.0471320764619521,26.2009032488767,2.32142257719141,4.0975745810954,24.3566852638035,1.84293983752825,0.0152824063467166,54.1189848893326,7.42924579588828,10.1334869662127,0,23.7215237029227,0.00210201681842733,18.4163283685915,3.9203786943183,2.49778351861189,30.601480788598,5.66059292729749,3.11629931261315,0.604408189759194,34.678645725337,0.00282304885566934
"CL132496","SW 1417","Colon",0.0135045291145541,2.68200585397934,10.5871384117691,0.722206585723447,4.13589363788607,8.25518000716003,1.9935827617171,8.29959460490241,0.690226185353926,312.307270952134,31.7309525534485,0.0769105090764114,94.6469584483354,1.65913505049338,15.3322759123758,20.0965679862524,2.54208218878711,0.00410501334395669,31.6612999376877,8.99612945027113,3.61030695358852,0,74.5825777863624,0.0301508995436717,28.3279007267402,1.18110790307235,2.97429592815174,31.9157786543509,5.47410782652787,16.5977903830263,0.878768345566376,1.512844906276,2.1111080180263
"CL90000404",NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000297",NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL586489","Hs 255.T","Colon",0.014865826874414,8.27507419693506,14.1058629545294,19.104386559349,4.6648125532007,9.72166528474806,16.4383616978118,16.0488851345254,0,100.551452465829,22.7823013098297,0.618773917526623,50.2749350408006,1.68027045413226,16.2261184619621,33.2859767890773,13.7600179981418,0.614558325967893,25.8746288261653,7.40135063572227,13.6099712392946,0,7.47991410427469,0.00372923620887196,53.7695251971639,53.9360989173617,4.49966056499227,30.3357736460221,10.3466890624667,13.9943928492761,0.922671943217636,21.8553048536189,0.0200337426792869
"CL586273","Hs 675.T","Colon",0,9.09447136266284,11.6715895901098,17.8285717596645,5.11724409891617,11.3467379875392,2.68301548490813,10.7640134799939,0.00218056148654673,107.115221940642,36.7958727136653,1.42673149119512,36.70799428109,2.72450718021547,19.9108293052372,18.8595673268265,5.93151169306141,0.0405267241989416,42.912891237511,9.11762849006722,8.41698435970893,0,11.0856010106005,0,119.389729539623,27.7262375923789,5.93076273736294,23.4053711103439,13.617108628469,10.2015283716266,1.45184116029413,18.4345011419015,0.00898357913890409
"CL90000325",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000791",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL586749","A549  GDC-0941RF","Lung",0,3.5365040921194,10.889160348892,1.1693890448443,2.19559866087126,3.90812192758135,0,14.3135372084362,0.00821962495300991,76.1437496032979,19.0842771689238,0.419987674984757,42.4228677507361,2.90048167119958,43.8613774993046,16.7806047657551,1.90052618720471,1.85937385632076,40.0115151776939,6.71903059844548,8.73006681446116,0,56.5153120656529,0.00108062265897721,20.3250836279133,11.7001673482059,1.97177194602613,27.509402302464,4.86756020063054,5.87879689740756,0.915297149779133,52.1290547481464,0.0169317975468822
"CL90000102",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000440",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL90000357",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL129448","NCI-H1781","Lung",0.423177581985355,3.13279563253586,36.3634340603753,18.3437849074638,6.60202530862958,8.59464085879407,50.3244022640029,19.469692109546,0.00138425025578127,194.822598633103,37.6383149786951,0.309440542369896,67.4684914812036,11.2507688440957,12.1356561571845,142.231978018596,4.4748288328863,0.0411630701060976,59.8183505236438,15.7543463367353,9.76404709124182,0,21.9101748330139,6.33636959374843,16.3554477424695,16.1899983471097,2.31829614103753,71.2055017264486,2.26516813438172,15.128153141956,3.95042973229591,59.2474339001247,2.09866679821237
"CL90000180",NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL586475","NCI-H1882","Lung",0.157943353730381,4.46441023257887,43.012510044393,9.80547609182892,6.98678273450576,4.90308163646428,66.3189483649746,18.4008454918195,0.00298065167384485,72.9674701587011,47.7384773941228,0.0832882698339941,52.2307476680214,9.15932229313812,3.11793102697142,2.31690138990264,3.6524709880054,0.0720157921634309,30.7364592281764,18.1365311319519,16.8410287202468,0,2.38976120797,0.0630898028396534,18.9704338870785,3.90809310590376,3.32866496496495,103.516544430775,5.99368553446048,28.8843378981035,3.96145684696497,30.7726497951568,1.28938194959559
"CL587153","HCC1261","Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL130851","NCI-H345","Lung",1.37525519776057,4.12184473684991,39.9771200768021,4.29236315577061,5.5733098841255,12.0759494627217,15.1706978767532,8.04777308190067,0.456737274059697,61.6160704348577,31.667396530196,0.482961219710707,38.5574837670143,17.6891921131665,2.24020347065095,4.30001540679732,5.55387739925225,0.0166771500725774,21.6448032498091,4.05757027931119,12.8074958075201,0,29.5076802018487,0.00605578164402811,23.3472268534214,1.12625564972406,8.11754089814434,30.4244457441859,2.91134747290255,0.725061075003832,3.28787627594913,25.2716393904608,0.00554524824482207
"CL90000856",NA,"Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL586747","A549 GDC-0349R","Lung",0.00215565684680027,4.07728063691443,12.4325241398554,1.25698379151986,2.82038145043818,4.42787962358275,0,14.446111553999,0,87.4985877998762,18.7995616735266,0.511988840102136,44.9842523625006,2.63249954605437,42.7211737355232,13.8324613357954,2.34896345141157,1.4625440178454,31.5566798962307,7.86636304343376,9.72496600091968,0,70.9616387998773,0.000324460400416463,18.6845279998184,11.5473041524873,2.3107963383998,26.9135293420529,5.40975661542761,6.00154867628803,1.12369198985611,58.8076240238349,0.0740786106908849
"CL586357","HCC10","Colon",0,2.89676788694689,8.45664014717369,2.79758447821924,3.53034452169112,7.36839701365184,11.5005068813537,3.23338387936599,0.00368013646322639,100.854850479124,28.2979779910248,0.0348053384650729,41.4428630836459,1.80608867057308,4.36029731651139,23.4439860354537,3.12731124498348,0.0820764063090031,47.1953653069266,5.59627051353263,20.0920764617642,0,20.1585903595855,0,37.3032285210783,5.4499196747631,2.37178218323661,20.3263552422448,7.18928825006318,3.20793750109164,0.984513261178729,39.7502011925703,0
